index,Product Name,Description,Reviewer Name,Review Title,Review,Date,Rating,Verified Purchase,Helpful Votes,compound,positive,negative,neutral_sentiment,anger,disgust,fear,joy,neutral,sadness,surprise
10,"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Doug Heckle,pumps are not working,I have two pump bottles where they pump is not working and 98% of the product is still in the bottles,10/1/2024,3,Yes,0,0.0,0.0,0.0,1.0,0.0412713922560215,0.10603269934654236,0.007269693072885275,0.00423735287040472,0.5561877489089966,0.10496487468481064,0.18003632128238678
11,"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,July A.,weird smell and texture,I have no doubt this product works for a face sunscreen but I don't use it due tot he smell and the way it feels on my skin.,8/28/2024,3,Yes,0,-0.3291,0.0,0.127,0.873,0.01326841115951538,0.8420671224594116,0.006294319871813059,0.0020654445979744196,0.12025465816259384,0.012662805616855621,0.003387144533917308
12,"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,J. Morse,Your eyes,"Keep this product away from your eyes. I had a bad allergy attack from using this, and it  lasted several hours.",9/7/2024,3,Yes,0,-0.765,0.0,0.28,0.72,0.014767976477742195,0.029050951823592186,0.0670565664768219,0.008511725813150406,0.23118218779563904,0.6206262111663818,0.028804348781704903
13,"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,DB22,"Nearly invisible, happy with it","Revising my review. I’ve realized that it seems the sunblock does a very poor job if I am perspiring at all. That’s a dealbreaker for me. Other sunblocks do better than this for active duty.This is a pretty good sunblock for your face. It is nearly invisible, but I can still tell a little bit. I think when it’s on. It doesn’t leave I face greasy like some others do. Really expensive though, so I use it sparingly",8/1/2024,3,Yes,0,0.7652,0.145,0.046,0.809,0.006657105404883623,0.09132611006498337,0.0034152427688241005,0.007923482917249203,0.8553915023803711,0.021505136042833328,0.013781461864709854
14,"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,sac,"I love the product, but not the container","I really love this product but I have now had two of them fail while the container was still mostly full. The pump just stopped working. PLEASE continue to make this product, but use a better container. A simple, traditional tube would be fine.",8/20/2024,3,Yes,0,0.6952,0.238,0.132,0.63,0.035957805812358856,0.01972416415810585,0.004478201270103455,0.015754591673612595,0.21118853986263275,0.6387969851493835,0.07409967482089996
15,"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Ashley Baker,Leaves a white cast and pills,"Left a white cast on my face, makes my skin itch, and pills after an hour",9/3/2024,3,Yes,0,0.0,0.0,0.0,1.0,0.09047801792621613,0.47707074880599976,0.11147867888212204,0.0034237320069223642,0.09055221080780029,0.2121005803346634,0.014896078035235405
16,"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Claire,Transparent and light,"I love this sunscreen but the pump was broken on my last subscription shipment, and now I can’t use the expensive sunscreen inside! I’ve tried to open the bottle and it’s impossible.When the pump does work, this product is part of my daily routine. It’s light, transparent, and is a nice base for makeup. It also doesn’t irritate my eyes or skin, unlike Neutrogena.",7/30/2024,3,Yes,0,-0.4295,0.088,0.114,0.798,0.5850653052330017,0.16562436521053314,0.0033409055322408676,0.007255545351654291,0.1855795979499817,0.04704464226961136,0.006089562084525824
17,"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Keli,Not very good,"This stuff is pretty highly rated, but I was disappointed. My skin tends to get discolored easily when I'm in the sun without sufficient SPF, so I'm pretty serious about making sure I'm using something effective. I have used another brand for the last couple years and have had good results. Unfortunately after switching to this product, I have continued to get dark spots during short times in the sun. I missed the return window so I guess I'm stuck with it. But I'll be going back to my old favorite brand that actually works.",7/8/2024,3,Yes,0,0.8924,0.209,0.126,0.665,0.008758006617426872,0.019443528726696968,0.009725881740450859,0.008351989090442657,0.4214618504047394,0.5172647833824158,0.014993890188634396
18,"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Tiffany,Too Many cons,"I'm really surprised that this sunscreen has so many good reviews. Yes it has its pros: it works, it doesn't break me out. But man, it pills like crazy and even after using a face wash at the end of the day, it still leaves a film on my face. I can rub my face and wow...theres more pills. I have to scrub my face with a washcloth or something.",7/16/2024,3,Yes,0,0.5698,0.122,0.043,0.835,0.004500966053456068,0.0062648155726492405,0.0018614016007632017,0.0023995377123355865,0.006936033256351948,0.003312094835564494,0.9747251272201538
19,"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Nancy Zazueta,Producto defectuoso,"He usado este bloqueador desde el año pasado y lo amo porque es muy hidratante y apto para pieles sensibles. Sin embargo, no me gusta su empaque. Me gustaría poder abrir el producto para sacarle el mayor provecho. Acabo de abrir uno nuevo, y a la segunda usada, el pump dejó de funcionar. Está totalmente nuevo, por lo que la razón no es porque ya no tenga producto. Alguien sabe como abrir el bote?",7/10/2024,3,Yes,0,-0.8481,0.0,0.134,0.866,0.03970235586166382,0.33926668763160706,0.02410758286714554,0.030350560322403908,0.5207129120826721,0.01958847977221012,0.026271358132362366
20,"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Amazon Customer,Defective pump.,"I have used this product before and liked it very much.  I reordered it through Amazon but did not open it for a few weeks while I used up the previous container.  When I went to use it today, I discovered the pump would not work.  Amazon had already closed the window (5 days earlier)  to return so I reached out to the company.  The representative stated that this is not an uncommon problem and had me try a few things which did not work. Then she informed me that the company will not send me a new product or refund my money because I bought it through Amazon, even though Amazon is one of their distributors.  It is disappointing because I like the product but would hesitate to order it again.",10/16/2024,2,Yes,0,0.7837,0.131,0.051,0.817,0.01885657198727131,0.006045681424438953,0.6734800934791565,0.002755996771156788,0.048131313174963,0.21776553988456726,0.03296469897031784
21,"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Angela Deneris,The pump was broken and I didn't know it until it was too late to return it.  Be sure it works!,I love the product!  But the pump was broken and I couldn't get it to work and then I realized it was past the 30 days to return it.  Be sure the pump is working before you are too late to return it!,7/26/2024,3,Yes,0,0.2462,0.13,0.088,0.783,0.02194778248667717,0.0017156103858724236,0.009992462582886219,0.03666457161307335,0.03623930364847183,0.3916197717189789,0.5018205046653748
22,"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,K.Vertitas,It’s ok,Seems about average for sunscreen. I was hoping for something less shiny and more matte looking.  It didn’t make me breakout and blended out the white fairly easily.  3 stars for price vs quality.,7/29/2024,3,Yes,0,0.6369,0.148,0.0,0.852,0.004391121678054333,0.00407108711078763,0.003037733258679509,0.1261167973279953,0.7019321322441101,0.035725001245737076,0.12472612410783768
23,"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Rita,Not Clear,I'm a big fan of this brand BUT on my slightly olive face this was not Clear. I can't believe they advertise it that way. I actually find their Sport sunscreen Less white...just saying.,7/26/2024,3,Yes,0,-0.2792,0.049,0.083,0.868,0.005402909126132727,0.004126614425331354,0.001932328101247549,0.001156765385530889,0.011474570259451866,0.005848431959748268,0.9700583815574646
24,"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Amazon Customer,Great product bad packaging,This is my daily sunscreen but the pump on the bottles usually don't work so I have to take it off and scoop the product out. This happens almost with every bottle. I feel like it's a waste because I'm sure I throw out a lot of sunscreen that I can't reach with my fingers.,7/10/2024,3,Yes,0,0.5088,0.142,0.085,0.773,0.03890630602836609,0.8258717656135559,0.006626048590987921,0.0012531979009509087,0.04147574305534363,0.08203959465026855,0.003827309235930443
25,"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,olvia gomez,Not Worth the Price,"For the cost of it, I was hoping this would be the best sunscreen ever. That was not my experience at all. It takes so long to rub it into the skin and even then it leaves white streaks. It advertises you can wear it under makeup, but my makeup did not blend well with it and it peeled up and makes my skin look dry. This sunscreens peels so much. You can see the photo of my neck all the residue and how much it comes off on my makeup sponge. I was hoping for a new holy grail but it was not worth the price at all. Guess it’s just not for me.",10/28/2024,2,Yes,0,0.6098,0.069,0.035,0.896,0.0321732722222805,0.33196786046028137,0.007588502019643784,0.0028670344036072493,0.38942909240722656,0.21036528050899506,0.025608893483877182
26,"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Shea,TOXIC - Throw Away!!!!,"I used to wear this sunscreen religiously for a couple of years due to hearing such good things about its sun protection abilities (which it did work), however as I’ve been detoxing my body and life through the healing journey my intuition kept feeling like I was putting a bunch of toxic chemicals in my body with this and to STOP using it and I’m so glad I did. I threw them in the trash where they belong as they scored an 8/100 on the Yuka app!!!!!!! YES, 8/100!!!!!!! This stuff could not be any more toxic if they tried.Download the Yuka app for as low as $10/year (easiest decision and best investment I’ve ever made) and go scan all your things and replace them with non-toxic products instead. Your hormones, liver, body, cells, fertility, etc will thank you for it.*****ALTERNATIVES*******-Badger Face Mineral Sunscreen SPF 30 (for year Rouen daily wear). Yes, the Zinc they use is Non-nano (I checked their website, although the actual bottle doesn’t specify that). Scores 93/100 on Yuka! 🎉- ThinkSport SPF 50 for face. 93/100 on Yuka! 🎉-If you want to splurge and get fancy, Kelly Slater has 3 (quite expensive) products that seem unbelievable. Brand is called FREAKS OF NATURE. He had a daily SPF 30, an SPF 50 that I’d wear in summer/brighter conditions, AND a face moisturizer. All scoring 93/100 on Yuka (moisturizer is 100/100 on Yuka).You’re welcome ;)",10/29/2024,1,Yes,3,0.9766,0.137,0.028,0.835,0.15611599385738373,0.054970864206552505,0.011203640140593052,0.14024260640144348,0.5155874490737915,0.023997904732823372,0.0978815108537674
27,"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,WhoAmI?,The rating it deserves depends on your expectations,"I noticed that a lot of these reviews are written only after the first few uses of the product so I wanted to have more use out of it before giving my opinion.  Before I get into reviewing I will mention what type of skin I have to give others an idea of what they might expect.Acne has never been a serious problem for me like for some family members of mine.  I rarely have more than 4 zits on my face at a time, but I probably spend about 4 months out of the year with zits on my face. I get ugly brown freckles from the sun (and not the cute kind) so I try to wear sunscreen, but it doesn't seem to matter what type I try and I've tried a LOT- whether they are non-clogging or oil-free or super light or sprays or sticks or lotions or soaps (yes I've even tried the sunscreen soaps) they all seem to make any existing acne on my face worse.  IF I keep a healthy skin regimen I can usually use these sunscreens without them causing acne.. but once I already have it- pfft.  Forget it.  ANYTHING you put over those blemishes aside from acne medication or water makes it worse.  I usually have to wait for the blemishes to dissappear completely before I can start using sunscreen on those areas again, or else they will never dissappear.What I'd really like is a Sunscreen that doesn't just claim to not cause acne but actually CLEARS acne.  Only because in my experience- products that just claim to not cause acne... end up causing it anyway or at least making the ones you already have worse.  Products that aim to TREAT acne (such as certain makeup products that clear up acne while providing coverage) either clear it up or simply prevents it from getting worse.  Such a sunscreen is difficult if not impossible to find.  Probably because the acids used to clear up acne would only eat through any sunscreen product anyway.But when I ordered this I was hoping that maybe they finally got around that problem.  Because I ordered this with the hope that it would either help clear existing acne OR KEEP IT FROM GETTING WORSE.  I personally have not found this to be the case.  It IS the lightest sunscreen I have ever experienced.  5 minutes after putting it on you feel like you just washed your face with water only- It really is THAT good.  So light it actually makes you feel you have nothing on and makes you wonder whether there's any actual protection from the sun at all.  When I first started using this I was so surprised how good and light it felt that I became very excited thinking I have finally found 'the one'!  But now that I've been using it for a few weeks it's become apparent that using this product daily over existing acne gives me the same problem that other products do.  Just makes the acne that's already there worse.  Perhaps not as bad as my other sunscreens- but still worse than with no sunscreen at all.In conclusion-  I think this is a great product if you have oily skin and are prone to acne because I do not think it will CAUSE acne to appear.  However if you already have acne on your face and are hoping this is a sunscreen you can use over your already-acne'd skin without making what's already there worse (ie larger or cystic) , you will probably be dissappointed.  So just like my other 'skin-clearing' sunscreens, I have to shelve this product whenever I have an outbreak.",7/10/2013,3,Yes,5,0.9911,0.141,0.076,0.782,0.028398077934980392,0.4474690854549408,0.03136568143963814,0.012233328074216843,0.3168145716190338,0.14261099696159363,0.021108288317918777
28,"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Vanessa,"Great product, bad bottle",I love the sunscreen but half the time I get a defective bottle where the pump won’t dispense anything :/ be prepared that you might have to do a few Amazon Replacement returns,7/14/2024,3,Yes,0,-0.2382,0.184,0.183,0.632,0.06965021789073944,0.00915992259979248,0.0351453498005867,0.0162882748991251,0.2981010377407074,0.4627774655818939,0.10887773334980011
29,"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Shelly,Didn’t go with my skin!,Product leaves a zinc finish which is totally ugly for dark skin! Plus I had tingling sensations barely 3mins after application and had to wash off my face. I have tried using this three different times but wash off immediately due to irritation. I wish I could get a return. Had the carton trashed cuz I was hoping it would work as per reviews😭 Still looking at the product and mourning my lost money. Any way I can return without the carton?,6/9/2024,3,Yes,0,-0.7642,0.081,0.155,0.763,0.07630007714033127,0.2562961280345917,0.009948194026947021,0.0030942284502089024,0.04367760196328163,0.5974358320236206,0.013247917406260967
30,"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,pamibe,I love it! And hate the pump.,"This is the GOAT! But guess what? If the pump won't work for 10 minutes at a time, I have no use for it! Ugh. I'm going to cut it open!!",7/12/2024,3,Yes,0,-0.8839,0.0,0.284,0.716,0.03471698984503746,0.7707001566886902,0.015153424814343452,0.0058303102850914,0.029956884682178497,0.10032326728105545,0.04331901669502258
31,"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Zoé,Regular,"No me encantó, pero es efectivo para cuidar la piel, para la próxima voy a probar con tinte.",7/24/2024,3,Yes,0,-0.296,0.0,0.121,0.879,0.042160630226135254,0.578156590461731,0.03889845311641693,0.04392417147755623,0.2607162892818451,0.02870195545256138,0.007441940251737833
32,"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Amazon Customer,Great product - but pump doesn't work on latest shipment,"This is a great product, and I have been using it for years.  I do the ""subscribe and save"" and have it auto delivered.  My last one came in March, but I didn't run out of my other bottle until the end of May.  The pump isn't working on the new bottle and it's too late for me to return (and is the only reason I gave it 3 stars).",6/6/2024,3,Yes,0,0.5647,0.07,0.0,0.93,0.007921768352389336,0.003991329111158848,0.0036974730901420116,0.027388716116547585,0.5667015910148621,0.33426395058631897,0.0560351200401783
33,"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Classy,Oil slick,"As a sunscreen, it gets 5 stars, it does the job. I am confident I'm getting full sun protection wearing this. I also look like I dipped my face in candle wax, so I deducted stars for looking so oily at such a high price.",6/18/2024,3,Yes,0,0.6908,0.137,0.0,0.863,0.010797811672091484,0.08424373716115952,0.003412090241909027,0.05633062869310379,0.8065398931503296,0.02703927829861641,0.011636607348918915
34,"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Diamond Walker,Not worth the price!,Pros- blends well into darker skin tonesLight non greasyFeels nice does not burn the eyesCons- a little bit comes in such a small bottleIt’s not worth the price I used mine up fast I reapply every 2 hours. You can get innis free for at least 20$ and it does the same thing,6/7/2024,3,Yes,0,0.7604,0.152,0.031,0.817,0.012251188047230244,0.018302643671631813,0.0018013805383816361,0.45585817098617554,0.21001720428466797,0.2899453639984131,0.011824075132608414
35,"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,P. J. Burton,Greasy,"This is a very greasy  looking product on your face.  I don't like to wear makeup when I'm not working, but this leaves my face so greasy and shiny that it looks terrible. Returned. Would not buy again.",6/18/2024,3,Yes,0,-0.6913,0.0,0.144,0.856,0.004905537236481905,0.7798441648483276,0.09607869386672974,0.01841912232339382,0.04660024866461754,0.04406651109457016,0.010085721500217915
36,"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Hana Tran,It pumps excessive amount. Not worth $34.67,"The cream itself is as good as Korean sun screen's, but the pump is not. It pumps excessive amount. So you waste a lot. It's not worth $34.67. I tried three Korean brands, and found two were good. The same quality, but much cheaper than this product. I preferred pump type than tube, so I tried this, but unfortunately it didn't work out.",6/1/2024,3,Yes,0,-0.5294,0.084,0.134,0.782,0.007021850440651178,0.023414751514792442,0.0044916304759681225,0.004316819831728935,0.1309307962656021,0.7643855214118958,0.06543859094381332
37,"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Michelle M.,Pump doesn't work!!,"My dermatologist recommended this product.  However, for the second time the pump doesn't work. Any thoughts on how to correct this issue?",6/29/2024,3,Yes,0,0.2023,0.079,0.0,0.921,0.03410360589623451,0.07418455183506012,0.05317578464746475,0.0025165046099573374,0.3227718770503998,0.4715869128704071,0.04166083037853241
38,"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,desiree moore,Pills,"I love this and believe it to be a great sunscreen but I find that it pills. Even after experimenting and waiting an hour for my moisturizer to dry, it was not my moisturizer but the spf. The application is smooth and it glides around but then it just sits and when I try to blend it in it pills all over.",5/28/2024,3,Yes,0,0.631,0.084,0.0,0.916,0.012461165897548199,0.08676481992006302,0.0031349093187600374,0.3615574240684509,0.46805310249328613,0.038488950580358505,0.029539527371525764
39,"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Hairbycaitlyn,It has an odor,I’m sensitive to smells and I don’t love the smell of this product. When applied over moisturizer and under makeup it tends to pill and ball up.,6/20/2024,3,Yes,0,0.6369,0.144,0.0,0.856,0.007098090369254351,0.9609571099281311,0.005912940949201584,0.000765868928283453,0.01563258469104767,0.008622865192592144,0.001010386855341494
40,"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Wouldn’t recommend,Tinted vs Clear,"I love the Tinted, it’s smooth, silky and gives a nice glow. However, I am a healthcare professional and wear a mask 5days a week and the Tinted transfers on the mask throughout the day. I bought the Clear hoping to avoid this but I am not impressed with the formula. Again the Tinted is smooth rubs in seamlessly and easily applied but the Clear is not! The Clear leaves a white cast that dissipates 30min-45min after applying but then there is peeling! The areas that you attempt to smooth out and rub in start peeling terribly then you are left with white flakes all over the face. Super disappointing because the Tinted is perfect if it wasn’t for the transfer but now i’m left with a Clear version that just isn’t a good quality for $40 for a 1.7ml bottle. Will have to either endure the peeling and white cast or spend more money on another option. Disappointing.",7/27/2024,2,Yes,0,0.9509,0.196,0.099,0.705,0.017534617334604263,0.21811223030090332,0.01442166231572628,0.0063586183823645115,0.13269419968128204,0.20942352712154388,0.4014551341533661
