Product Name,Description,Reviewer Name,Review Title,Review,Date,Rating,Verified Purchase,Helpful Votes
"Brava Alcohol-Free Ostomy Barrier Moldable Strip Paste, 2 oz, 1 Count, 10 Packs, 10 Total","Fill deep stoma folds with Brava ostomy paste sticks. This ostomy paste works to form a custom seal between the user's skin and any applied skin barrier, creating an even surface on the skin. This ostomy strip paste ensures that no fluids leak out of the stoma through the folds of the skin barrier. As the paste is moldable and flexible, users can simply tear off the portion of paste they need to seal their stoma and conform it to any shape needed for a proper fit. Keep the unused portion of the ostomy stick preserved in its individual packaging. Using this paste can also prolong the effectiveness of your skin barrier, allowing you to wear it for longer throughout the day. Containing no alcohol or latex, this paste is very gentle on the skin.",Arieva,It's work,I like the product and I used it to even my skin,6/10/2023,5,Yes,0
"Brava Alcohol-Free Ostomy Barrier Moldable Strip Paste, 2 oz, 1 Count, 10 Packs, 10 Total","Fill deep stoma folds with Brava ostomy paste sticks. This ostomy paste works to form a custom seal between the user's skin and any applied skin barrier, creating an even surface on the skin. This ostomy strip paste ensures that no fluids leak out of the stoma through the folds of the skin barrier. As the paste is moldable and flexible, users can simply tear off the portion of paste they need to seal their stoma and conform it to any shape needed for a proper fit. Keep the unused portion of the ostomy stick preserved in its individual packaging. Using this paste can also prolong the effectiveness of your skin barrier, allowing you to wear it for longer throughout the day. Containing no alcohol or latex, this paste is very gentle on the skin.",Cynthia,They work,It was what it was supposed to be,4/27/2023,5,Yes,0
"Brava Alcohol-Free Ostomy Barrier Moldable Strip Paste, 2 oz, 1 Count, 10 Packs, 10 Total","Fill deep stoma folds with Brava ostomy paste sticks. This ostomy paste works to form a custom seal between the user's skin and any applied skin barrier, creating an even surface on the skin. This ostomy strip paste ensures that no fluids leak out of the stoma through the folds of the skin barrier. As the paste is moldable and flexible, users can simply tear off the portion of paste they need to seal their stoma and conform it to any shape needed for a proper fit. Keep the unused portion of the ostomy stick preserved in its individual packaging. Using this paste can also prolong the effectiveness of your skin barrier, allowing you to wear it for longer throughout the day. Containing no alcohol or latex, this paste is very gentle on the skin.",Mary R. Cardinal,What can you say about this product.,It’s hard to evaluate supplies used to help out colostomy patients.  I’m just happy with this product. Helps me control my personal care.,6/3/2022,5,Yes,0
"Brava Alcohol-Free Ostomy Barrier Moldable Strip Paste, 2 oz, 1 Count, 10 Packs, 10 Total","Fill deep stoma folds with Brava ostomy paste sticks. This ostomy paste works to form a custom seal between the user's skin and any applied skin barrier, creating an even surface on the skin. This ostomy strip paste ensures that no fluids leak out of the stoma through the folds of the skin barrier. As the paste is moldable and flexible, users can simply tear off the portion of paste they need to seal their stoma and conform it to any shape needed for a proper fit. Keep the unused portion of the ostomy stick preserved in its individual packaging. Using this paste can also prolong the effectiveness of your skin barrier, allowing you to wear it for longer throughout the day. Containing no alcohol or latex, this paste is very gentle on the skin.",Ken chijo,Wound Vac Savior,"If you care for someone who has a wound vac machine, especially on the coccyx. Please introduce them to this. This is my saving grace for my grandpa. This makes sure the drape stays no matter what inconsistency comes its way. Just surround the wound with this strip paste and then apply drape as normal.",1/10/2020,5,Yes,9
"Brava Alcohol-Free Ostomy Barrier Moldable Strip Paste, 2 oz, 1 Count, 10 Packs, 10 Total","Fill deep stoma folds with Brava ostomy paste sticks. This ostomy paste works to form a custom seal between the user's skin and any applied skin barrier, creating an even surface on the skin. This ostomy strip paste ensures that no fluids leak out of the stoma through the folds of the skin barrier. As the paste is moldable and flexible, users can simply tear off the portion of paste they need to seal their stoma and conform it to any shape needed for a proper fit. Keep the unused portion of the ostomy stick preserved in its individual packaging. Using this paste can also prolong the effectiveness of your skin barrier, allowing you to wear it for longer throughout the day. Containing no alcohol or latex, this paste is very gentle on the skin.",Dominic Floccare,It’s 100% better than paste and easier and less messy to use,To seal my waifer around my stoma,1/31/2022,5,Yes,5
"Brava Alcohol-Free Ostomy Barrier Moldable Strip Paste, 2 oz, 1 Count, 10 Packs, 10 Total","Fill deep stoma folds with Brava ostomy paste sticks. This ostomy paste works to form a custom seal between the user's skin and any applied skin barrier, creating an even surface on the skin. This ostomy strip paste ensures that no fluids leak out of the stoma through the folds of the skin barrier. As the paste is moldable and flexible, users can simply tear off the portion of paste they need to seal their stoma and conform it to any shape needed for a proper fit. Keep the unused portion of the ostomy stick preserved in its individual packaging. Using this paste can also prolong the effectiveness of your skin barrier, allowing you to wear it for longer throughout the day. Containing no alcohol or latex, this paste is very gentle on the skin.",D. Doyle,Better than the paste or powder,A little out of date (from my seller) but still grade-A,4/30/2021,5,Yes,0
"Brava Alcohol-Free Ostomy Barrier Moldable Strip Paste, 2 oz, 1 Count, 10 Packs, 10 Total","Fill deep stoma folds with Brava ostomy paste sticks. This ostomy paste works to form a custom seal between the user's skin and any applied skin barrier, creating an even surface on the skin. This ostomy strip paste ensures that no fluids leak out of the stoma through the folds of the skin barrier. As the paste is moldable and flexible, users can simply tear off the portion of paste they need to seal their stoma and conform it to any shape needed for a proper fit. Keep the unused portion of the ostomy stick preserved in its individual packaging. Using this paste can also prolong the effectiveness of your skin barrier, allowing you to wear it for longer throughout the day. Containing no alcohol or latex, this paste is very gentle on the skin.",Iansmom2016,Five Stars,For my husband. Works as it should and exactly what the hospital gave him.,5/11/2018,5,Yes,0
"Brava Alcohol-Free Ostomy Barrier Moldable Strip Paste, 2 oz, 1 Count, 10 Packs, 10 Total","Fill deep stoma folds with Brava ostomy paste sticks. This ostomy paste works to form a custom seal between the user's skin and any applied skin barrier, creating an even surface on the skin. This ostomy strip paste ensures that no fluids leak out of the stoma through the folds of the skin barrier. As the paste is moldable and flexible, users can simply tear off the portion of paste they need to seal their stoma and conform it to any shape needed for a proper fit. Keep the unused portion of the ostomy stick preserved in its individual packaging. Using this paste can also prolong the effectiveness of your skin barrier, allowing you to wear it for longer throughout the day. Containing no alcohol or latex, this paste is very gentle on the skin.",Corinne Bahe,They work just fine for me,"Due to hernia surgery, I now have to use these strips. They work just fine for me.",10/31/2017,5,Yes,0
"Brava Alcohol-Free Ostomy Barrier Moldable Strip Paste, 2 oz, 1 Count, 10 Packs, 10 Total","Fill deep stoma folds with Brava ostomy paste sticks. This ostomy paste works to form a custom seal between the user's skin and any applied skin barrier, creating an even surface on the skin. This ostomy strip paste ensures that no fluids leak out of the stoma through the folds of the skin barrier. As the paste is moldable and flexible, users can simply tear off the portion of paste they need to seal their stoma and conform it to any shape needed for a proper fit. Keep the unused portion of the ostomy stick preserved in its individual packaging. Using this paste can also prolong the effectiveness of your skin barrier, allowing you to wear it for longer throughout the day. Containing no alcohol or latex, this paste is very gentle on the skin.",Kindle Customer,Effective  adhering,The strips are very helpful at adhering moms ostomy pouch .,9/10/2018,5,Yes,2
"Brava Alcohol-Free Ostomy Barrier Moldable Strip Paste, 2 oz, 1 Count, 10 Packs, 10 Total","Fill deep stoma folds with Brava ostomy paste sticks. This ostomy paste works to form a custom seal between the user's skin and any applied skin barrier, creating an even surface on the skin. This ostomy strip paste ensures that no fluids leak out of the stoma through the folds of the skin barrier. As the paste is moldable and flexible, users can simply tear off the portion of paste they need to seal their stoma and conform it to any shape needed for a proper fit. Keep the unused portion of the ostomy stick preserved in its individual packaging. Using this paste can also prolong the effectiveness of your skin barrier, allowing you to wear it for longer throughout the day. Containing no alcohol or latex, this paste is very gentle on the skin.",SuperShopper,Best deal out there,Great deal & product. Quick shipping too,7/8/2018,5,Yes,2
"Brava Alcohol-Free Ostomy Barrier Moldable Strip Paste, 2 oz, 1 Count, 10 Packs, 10 Total","Fill deep stoma folds with Brava ostomy paste sticks. This ostomy paste works to form a custom seal between the user's skin and any applied skin barrier, creating an even surface on the skin. This ostomy strip paste ensures that no fluids leak out of the stoma through the folds of the skin barrier. As the paste is moldable and flexible, users can simply tear off the portion of paste they need to seal their stoma and conform it to any shape needed for a proper fit. Keep the unused portion of the ostomy stick preserved in its individual packaging. Using this paste can also prolong the effectiveness of your skin barrier, allowing you to wear it for longer throughout the day. Containing no alcohol or latex, this paste is very gentle on the skin.",Steve Lengel,Dependable,Like,10/15/2018,5,Yes,0
"Brava Alcohol-Free Ostomy Barrier Moldable Strip Paste, 2 oz, 1 Count, 10 Packs, 10 Total","Fill deep stoma folds with Brava ostomy paste sticks. This ostomy paste works to form a custom seal between the user's skin and any applied skin barrier, creating an even surface on the skin. This ostomy strip paste ensures that no fluids leak out of the stoma through the folds of the skin barrier. As the paste is moldable and flexible, users can simply tear off the portion of paste they need to seal their stoma and conform it to any shape needed for a proper fit. Keep the unused portion of the ostomy stick preserved in its individual packaging. Using this paste can also prolong the effectiveness of your skin barrier, allowing you to wear it for longer throughout the day. Containing no alcohol or latex, this paste is very gentle on the skin.",Sugarskull,I recommend this product because it's cheap,"My stoma is NOT flush with my skin surface, so using a convex-barrier bag (drainable, one-piece) is a must. This barrier paste works very well to block my colectomy output from ""burning"" the surrounding skin. The material holds up for a week, on average. It's body-heat activated, so it fills the uneven area around my stoma well. I recommend this product because it's cheap, but effective. (I haven't yet tried any ""ring"" barriers.)",5/28/2017,4,No,0
"Brava Alcohol-Free Ostomy Barrier Moldable Strip Paste, 2 oz, 1 Count, 10 Packs, 10 Total","Fill deep stoma folds with Brava ostomy paste sticks. This ostomy paste works to form a custom seal between the user's skin and any applied skin barrier, creating an even surface on the skin. This ostomy strip paste ensures that no fluids leak out of the stoma through the folds of the skin barrier. As the paste is moldable and flexible, users can simply tear off the portion of paste they need to seal their stoma and conform it to any shape needed for a proper fit. Keep the unused portion of the ostomy stick preserved in its individual packaging. Using this paste can also prolong the effectiveness of your skin barrier, allowing you to wear it for longer throughout the day. Containing no alcohol or latex, this paste is very gentle on the skin.",RTegner,Five Stars,Works great. I make a flattened donut to go on the Hollister 14602. More than doubled wear time.,4/5/2018,5,No,0
"Brava Alcohol-Free Ostomy Barrier Moldable Strip Paste, 2 oz, 1 Count, 10 Packs, 10 Total","Fill deep stoma folds with Brava ostomy paste sticks. This ostomy paste works to form a custom seal between the user's skin and any applied skin barrier, creating an even surface on the skin. This ostomy strip paste ensures that no fluids leak out of the stoma through the folds of the skin barrier. As the paste is moldable and flexible, users can simply tear off the portion of paste they need to seal their stoma and conform it to any shape needed for a proper fit. Keep the unused portion of the ostomy stick preserved in its individual packaging. Using this paste can also prolong the effectiveness of your skin barrier, allowing you to wear it for longer throughout the day. Containing no alcohol or latex, this paste is very gentle on the skin.",PBL,Good product,This has helped me with confidence.  I have used this easily to build up low spots around the area to keep leaks at bay.  Easy to use and works well.,1/31/2022,5,Yes,0
"Brava Alcohol-Free Ostomy Barrier Moldable Strip Paste, 2 oz, 1 Count, 10 Packs, 10 Total","Fill deep stoma folds with Brava ostomy paste sticks. This ostomy paste works to form a custom seal between the user's skin and any applied skin barrier, creating an even surface on the skin. This ostomy strip paste ensures that no fluids leak out of the stoma through the folds of the skin barrier. As the paste is moldable and flexible, users can simply tear off the portion of paste they need to seal their stoma and conform it to any shape needed for a proper fit. Keep the unused portion of the ostomy stick preserved in its individual packaging. Using this paste can also prolong the effectiveness of your skin barrier, allowing you to wear it for longer throughout the day. Containing no alcohol or latex, this paste is very gentle on the skin.",Heart Peaches,Brava paste helps ostomy bag last longer,"Brava paste helps the ostomy bag last longer. It keeps it from leaking by filling in the gaps between skin & bag. This is a sticky product so try wearing gloves. It should be sticky to adhere to the skin & bag. Less messy than soft squeeze tube paste, I recommend the strip paste. Shipping is getting longer as with other items everywhere so order before you think you need it, mine took 2 weeks. When you need it, you need it now so don't wait. Great product.",3/29/2022,5,Yes,0
"Brava Alcohol-Free Ostomy Barrier Moldable Strip Paste, 2 oz, 1 Count, 10 Packs, 10 Total","Fill deep stoma folds with Brava ostomy paste sticks. This ostomy paste works to form a custom seal between the user's skin and any applied skin barrier, creating an even surface on the skin. This ostomy strip paste ensures that no fluids leak out of the stoma through the folds of the skin barrier. As the paste is moldable and flexible, users can simply tear off the portion of paste they need to seal their stoma and conform it to any shape needed for a proper fit. Keep the unused portion of the ostomy stick preserved in its individual packaging. Using this paste can also prolong the effectiveness of your skin barrier, allowing you to wear it for longer throughout the day. Containing no alcohol or latex, this paste is very gentle on the skin.",Janis Innis,Convenient and easy to use,It is easy to work with and solves many of the problems including leaks,9/1/2023,5,Yes,0
"Brava Alcohol-Free Ostomy Barrier Moldable Strip Paste, 2 oz, 1 Count, 10 Packs, 10 Total","Fill deep stoma folds with Brava ostomy paste sticks. This ostomy paste works to form a custom seal between the user's skin and any applied skin barrier, creating an even surface on the skin. This ostomy strip paste ensures that no fluids leak out of the stoma through the folds of the skin barrier. As the paste is moldable and flexible, users can simply tear off the portion of paste they need to seal their stoma and conform it to any shape needed for a proper fit. Keep the unused portion of the ostomy stick preserved in its individual packaging. Using this paste can also prolong the effectiveness of your skin barrier, allowing you to wear it for longer throughout the day. Containing no alcohol or latex, this paste is very gentle on the skin.",Stephanie Jackson,This paste works well for stoma leaks.,I like the strip paste better than the rings to prevent stoma leaks. The Coloplast brand is the best I have found. Easy moulding by the heat of your hands and holds up well around the cut out of the wafer. I will order again.,8/21/2022,5,Yes,4
"Brava Alcohol-Free Ostomy Barrier Moldable Strip Paste, 2 oz, 1 Count, 10 Packs, 10 Total","Fill deep stoma folds with Brava ostomy paste sticks. This ostomy paste works to form a custom seal between the user's skin and any applied skin barrier, creating an even surface on the skin. This ostomy strip paste ensures that no fluids leak out of the stoma through the folds of the skin barrier. As the paste is moldable and flexible, users can simply tear off the portion of paste they need to seal their stoma and conform it to any shape needed for a proper fit. Keep the unused portion of the ostomy stick preserved in its individual packaging. Using this paste can also prolong the effectiveness of your skin barrier, allowing you to wear it for longer throughout the day. Containing no alcohol or latex, this paste is very gentle on the skin.",L.D.S.,Product works,"Fast shipping, very affordable and it works!",8/29/2023,5,Yes,0
"Brava Alcohol-Free Ostomy Barrier Moldable Strip Paste, 2 oz, 1 Count, 10 Packs, 10 Total","Fill deep stoma folds with Brava ostomy paste sticks. This ostomy paste works to form a custom seal between the user's skin and any applied skin barrier, creating an even surface on the skin. This ostomy strip paste ensures that no fluids leak out of the stoma through the folds of the skin barrier. As the paste is moldable and flexible, users can simply tear off the portion of paste they need to seal their stoma and conform it to any shape needed for a proper fit. Keep the unused portion of the ostomy stick preserved in its individual packaging. Using this paste can also prolong the effectiveness of your skin barrier, allowing you to wear it for longer throughout the day. Containing no alcohol or latex, this paste is very gentle on the skin.",Dean F.,Works like supposed to,We have used convatec for 40yrs. This one works like they all have. The price here is great compared to what we pay thru our pharmacy. We will be checking into the Amazon pharmacy to get the rest of our supplies,8/4/2024,5,Yes,0
"Brava Alcohol-Free Ostomy Barrier Moldable Strip Paste, 2 oz, 1 Count, 10 Packs, 10 Total","Fill deep stoma folds with Brava ostomy paste sticks. This ostomy paste works to form a custom seal between the user's skin and any applied skin barrier, creating an even surface on the skin. This ostomy strip paste ensures that no fluids leak out of the stoma through the folds of the skin barrier. As the paste is moldable and flexible, users can simply tear off the portion of paste they need to seal their stoma and conform it to any shape needed for a proper fit. Keep the unused portion of the ostomy stick preserved in its individual packaging. Using this paste can also prolong the effectiveness of your skin barrier, allowing you to wear it for longer throughout the day. Containing no alcohol or latex, this paste is very gentle on the skin.",Elucubrator46,Great product  Super fast delivery,ConvaTec Stomahesive Paste works great for my ileostomy pouches.,7/1/2023,5,Yes,0
"Brava Alcohol-Free Ostomy Barrier Moldable Strip Paste, 2 oz, 1 Count, 10 Packs, 10 Total","Fill deep stoma folds with Brava ostomy paste sticks. This ostomy paste works to form a custom seal between the user's skin and any applied skin barrier, creating an even surface on the skin. This ostomy strip paste ensures that no fluids leak out of the stoma through the folds of the skin barrier. As the paste is moldable and flexible, users can simply tear off the portion of paste they need to seal their stoma and conform it to any shape needed for a proper fit. Keep the unused portion of the ostomy stick preserved in its individual packaging. Using this paste can also prolong the effectiveness of your skin barrier, allowing you to wear it for longer throughout the day. Containing no alcohol or latex, this paste is very gentle on the skin.",BJ,Quick Arrival,Received as ordered. Will buy again from this seller.,2/5/2024,5,Yes,0
"Brava Alcohol-Free Ostomy Barrier Moldable Strip Paste, 2 oz, 1 Count, 10 Packs, 10 Total","Fill deep stoma folds with Brava ostomy paste sticks. This ostomy paste works to form a custom seal between the user's skin and any applied skin barrier, creating an even surface on the skin. This ostomy strip paste ensures that no fluids leak out of the stoma through the folds of the skin barrier. As the paste is moldable and flexible, users can simply tear off the portion of paste they need to seal their stoma and conform it to any shape needed for a proper fit. Keep the unused portion of the ostomy stick preserved in its individual packaging. Using this paste can also prolong the effectiveness of your skin barrier, allowing you to wear it for longer throughout the day. Containing no alcohol or latex, this paste is very gentle on the skin.",Dawn Parker,Great,Works as expected,8/3/2024,4,Yes,0
"Brava Alcohol-Free Ostomy Barrier Moldable Strip Paste, 2 oz, 1 Count, 10 Packs, 10 Total","Fill deep stoma folds with Brava ostomy paste sticks. This ostomy paste works to form a custom seal between the user's skin and any applied skin barrier, creating an even surface on the skin. This ostomy strip paste ensures that no fluids leak out of the stoma through the folds of the skin barrier. As the paste is moldable and flexible, users can simply tear off the portion of paste they need to seal their stoma and conform it to any shape needed for a proper fit. Keep the unused portion of the ostomy stick preserved in its individual packaging. Using this paste can also prolong the effectiveness of your skin barrier, allowing you to wear it for longer throughout the day. Containing no alcohol or latex, this paste is very gentle on the skin.",TZ1 GUY,Stomahesive User for 20 years...,...enough said.,3/1/2024,5,Yes,0
"Brava Alcohol-Free Ostomy Barrier Moldable Strip Paste, 2 oz, 1 Count, 10 Packs, 10 Total","Fill deep stoma folds with Brava ostomy paste sticks. This ostomy paste works to form a custom seal between the user's skin and any applied skin barrier, creating an even surface on the skin. This ostomy strip paste ensures that no fluids leak out of the stoma through the folds of the skin barrier. As the paste is moldable and flexible, users can simply tear off the portion of paste they need to seal their stoma and conform it to any shape needed for a proper fit. Keep the unused portion of the ostomy stick preserved in its individual packaging. Using this paste can also prolong the effectiveness of your skin barrier, allowing you to wear it for longer throughout the day. Containing no alcohol or latex, this paste is very gentle on the skin.",kitchenlink,"Convatec Products, W/belt 7 Days dry.","This is The Only StomahyI Use, Combined With Convatec High Flow, 2 Pc System & a Cohesive Slim I Get 7 Days of Protection Without Any Leaks. Also The Belt that Clips to the Cohesive barrier helps from bending breaking the barrier. These 4 Products Allow Me To Function Normally Without Embarrassing mishaps. Great Products Great Results.",4/6/2020,5,Yes,0
"Brava Alcohol-Free Ostomy Barrier Moldable Strip Paste, 2 oz, 1 Count, 10 Packs, 10 Total","Fill deep stoma folds with Brava ostomy paste sticks. This ostomy paste works to form a custom seal between the user's skin and any applied skin barrier, creating an even surface on the skin. This ostomy strip paste ensures that no fluids leak out of the stoma through the folds of the skin barrier. As the paste is moldable and flexible, users can simply tear off the portion of paste they need to seal their stoma and conform it to any shape needed for a proper fit. Keep the unused portion of the ostomy stick preserved in its individual packaging. Using this paste can also prolong the effectiveness of your skin barrier, allowing you to wear it for longer throughout the day. Containing no alcohol or latex, this paste is very gentle on the skin.",Javier Burboa,Price and the Best@,"Colostomy paste.  The best there is, that's all!  Highly recommended!",9/2/2023,5,Yes,0
"Brava Alcohol-Free Ostomy Barrier Moldable Strip Paste, 2 oz, 1 Count, 10 Packs, 10 Total","Fill deep stoma folds with Brava ostomy paste sticks. This ostomy paste works to form a custom seal between the user's skin and any applied skin barrier, creating an even surface on the skin. This ostomy strip paste ensures that no fluids leak out of the stoma through the folds of the skin barrier. As the paste is moldable and flexible, users can simply tear off the portion of paste they need to seal their stoma and conform it to any shape needed for a proper fit. Keep the unused portion of the ostomy stick preserved in its individual packaging. Using this paste can also prolong the effectiveness of your skin barrier, allowing you to wear it for longer throughout the day. Containing no alcohol or latex, this paste is very gentle on the skin.",Great service and very efficient on shipping,Great,Fast shipping,9/6/2023,5,Yes,0
