Product Name,Description,Reviewer Name,Review Title,Review,Date,Rating,Verified Purchase,Helpful Votes
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,July A.,weird smell and texture,I have no doubt this product works for a face sunscreen but I don't use it due tot he smell and the way it feels on my skin.,8/28/2024,3,Yes,0
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,J. Morse,Your eyes,"Keep this product away from your eyes. I had a bad allergy attack from using this, and it  lasted several hours.",9/7/2024,3,Yes,0
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,DB22,"Nearly invisible, happy with it","Revising my review. I’ve realized that it seems the sunblock does a very poor job if I am perspiring at all. That’s a dealbreaker for me. Other sunblocks do better than this for active duty.This is a pretty good sunblock for your face. It is nearly invisible, but I can still tell a little bit. I think when it’s on. It doesn’t leave I face greasy like some others do. Really expensive though, so I use it sparingly",8/1/2024,3,Yes,0
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,sac,"I love the product, but not the container","I really love this product but I have now had two of them fail while the container was still mostly full. The pump just stopped working. PLEASE continue to make this product, but use a better container. A simple, traditional tube would be fine.",8/20/2024,3,Yes,0
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Ashley Baker,Leaves a white cast and pills,"Left a white cast on my face, makes my skin itch, and pills after an hour",9/3/2024,3,Yes,0
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Claire,Transparent and light,"I love this sunscreen but the pump was broken on my last subscription shipment, and now I can’t use the expensive sunscreen inside! I’ve tried to open the bottle and it’s impossible.When the pump does work, this product is part of my daily routine. It’s light, transparent, and is a nice base for makeup. It also doesn’t irritate my eyes or skin, unlike Neutrogena.",7/30/2024,3,Yes,0
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Keli,Not very good,"This stuff is pretty highly rated, but I was disappointed. My skin tends to get discolored easily when I'm in the sun without sufficient SPF, so I'm pretty serious about making sure I'm using something effective. I have used another brand for the last couple years and have had good results. Unfortunately after switching to this product, I have continued to get dark spots during short times in the sun. I missed the return window so I guess I'm stuck with it. But I'll be going back to my old favorite brand that actually works.",7/8/2024,3,Yes,0
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Tiffany,Too Many cons,"I'm really surprised that this sunscreen has so many good reviews. Yes it has its pros: it works, it doesn't break me out. But man, it pills like crazy and even after using a face wash at the end of the day, it still leaves a film on my face. I can rub my face and wow...theres more pills. I have to scrub my face with a washcloth or something.",7/16/2024,3,Yes,0
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Nancy Zazueta,Producto defectuoso,"He usado este bloqueador desde el año pasado y lo amo porque es muy hidratante y apto para pieles sensibles. Sin embargo, no me gusta su empaque. Me gustaría poder abrir el producto para sacarle el mayor provecho. Acabo de abrir uno nuevo, y a la segunda usada, el pump dejó de funcionar. Está totalmente nuevo, por lo que la razón no es porque ya no tenga producto. Alguien sabe como abrir el bote?",7/10/2024,3,Yes,0
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Amazon Customer,Defective pump.,"I have used this product before and liked it very much.  I reordered it through Amazon but did not open it for a few weeks while I used up the previous container.  When I went to use it today, I discovered the pump would not work.  Amazon had already closed the window (5 days earlier)  to return so I reached out to the company.  The representative stated that this is not an uncommon problem and had me try a few things which did not work. Then she informed me that the company will not send me a new product or refund my money because I bought it through Amazon, even though Amazon is one of their distributors.  It is disappointing because I like the product but would hesitate to order it again.",10/16/2024,2,Yes,0
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Angela Deneris,The pump was broken and I didn't know it until it was too late to return it.  Be sure it works!,I love the product!  But the pump was broken and I couldn't get it to work and then I realized it was past the 30 days to return it.  Be sure the pump is working before you are too late to return it!,7/26/2024,3,Yes,0
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,K.Vertitas,It’s ok,Seems about average for sunscreen. I was hoping for something less shiny and more matte looking.  It didn’t make me breakout and blended out the white fairly easily.  3 stars for price vs quality.,7/29/2024,3,Yes,0
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Rita,Not Clear,I'm a big fan of this brand BUT on my slightly olive face this was not Clear. I can't believe they advertise it that way. I actually find their Sport sunscreen Less white...just saying.,7/26/2024,3,Yes,0
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Amazon Customer,Great product bad packaging,This is my daily sunscreen but the pump on the bottles usually don't work so I have to take it off and scoop the product out. This happens almost with every bottle. I feel like it's a waste because I'm sure I throw out a lot of sunscreen that I can't reach with my fingers.,7/10/2024,3,Yes,0
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,olvia gomez,Not Worth the Price,"For the cost of it, I was hoping this would be the best sunscreen ever. That was not my experience at all. It takes so long to rub it into the skin and even then it leaves white streaks. It advertises you can wear it under makeup, but my makeup did not blend well with it and it peeled up and makes my skin look dry. This sunscreens peels so much. You can see the photo of my neck all the residue and how much it comes off on my makeup sponge. I was hoping for a new holy grail but it was not worth the price at all. Guess it’s just not for me.",10/28/2024,2,Yes,0
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Shea,TOXIC - Throw Away!!!!,"I used to wear this sunscreen religiously for a couple of years due to hearing such good things about its sun protection abilities (which it did work), however as I’ve been detoxing my body and life through the healing journey my intuition kept feeling like I was putting a bunch of toxic chemicals in my body with this and to STOP using it and I’m so glad I did. I threw them in the trash where they belong as they scored an 8/100 on the Yuka app!!!!!!! YES, 8/100!!!!!!! This stuff could not be any more toxic if they tried.Download the Yuka app for as low as $10/year (easiest decision and best investment I’ve ever made) and go scan all your things and replace them with non-toxic products instead. Your hormones, liver, body, cells, fertility, etc will thank you for it.*****ALTERNATIVES*******-Badger Face Mineral Sunscreen SPF 30 (for year Rouen daily wear). Yes, the Zinc they use is Non-nano (I checked their website, although the actual bottle doesn’t specify that). Scores 93/100 on Yuka! 🎉- ThinkSport SPF 50 for face. 93/100 on Yuka! 🎉-If you want to splurge and get fancy, Kelly Slater has 3 (quite expensive) products that seem unbelievable. Brand is called FREAKS OF NATURE. He had a daily SPF 30, an SPF 50 that I’d wear in summer/brighter conditions, AND a face moisturizer. All scoring 93/100 on Yuka (moisturizer is 100/100 on Yuka).You’re welcome ;)",10/29/2024,1,Yes,3
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,WhoAmI?,The rating it deserves depends on your expectations,"I noticed that a lot of these reviews are written only after the first few uses of the product so I wanted to have more use out of it before giving my opinion.  Before I get into reviewing I will mention what type of skin I have to give others an idea of what they might expect.Acne has never been a serious problem for me like for some family members of mine.  I rarely have more than 4 zits on my face at a time, but I probably spend about 4 months out of the year with zits on my face. I get ugly brown freckles from the sun (and not the cute kind) so I try to wear sunscreen, but it doesn't seem to matter what type I try and I've tried a LOT- whether they are non-clogging or oil-free or super light or sprays or sticks or lotions or soaps (yes I've even tried the sunscreen soaps) they all seem to make any existing acne on my face worse.  IF I keep a healthy skin regimen I can usually use these sunscreens without them causing acne.. but once I already have it- pfft.  Forget it.  ANYTHING you put over those blemishes aside from acne medication or water makes it worse.  I usually have to wait for the blemishes to dissappear completely before I can start using sunscreen on those areas again, or else they will never dissappear.What I'd really like is a Sunscreen that doesn't just claim to not cause acne but actually CLEARS acne.  Only because in my experience- products that just claim to not cause acne... end up causing it anyway or at least making the ones you already have worse.  Products that aim to TREAT acne (such as certain makeup products that clear up acne while providing coverage) either clear it up or simply prevents it from getting worse.  Such a sunscreen is difficult if not impossible to find.  Probably because the acids used to clear up acne would only eat through any sunscreen product anyway.But when I ordered this I was hoping that maybe they finally got around that problem.  Because I ordered this with the hope that it would either help clear existing acne OR KEEP IT FROM GETTING WORSE.  I personally have not found this to be the case.  It IS the lightest sunscreen I have ever experienced.  5 minutes after putting it on you feel like you just washed your face with water only- It really is THAT good.  So light it actually makes you feel you have nothing on and makes you wonder whether there's any actual protection from the sun at all.  When I first started using this I was so surprised how good and light it felt that I became very excited thinking I have finally found 'the one'!  But now that I've been using it for a few weeks it's become apparent that using this product daily over existing acne gives me the same problem that other products do.  Just makes the acne that's already there worse.  Perhaps not as bad as my other sunscreens- but still worse than with no sunscreen at all.In conclusion-  I think this is a great product if you have oily skin and are prone to acne because I do not think it will CAUSE acne to appear.  However if you already have acne on your face and are hoping this is a sunscreen you can use over your already-acne'd skin without making what's already there worse (ie larger or cystic) , you will probably be dissappointed.  So just like my other 'skin-clearing' sunscreens, I have to shelve this product whenever I have an outbreak.",7/10/2013,3,Yes,5
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Vanessa,"Great product, bad bottle",I love the sunscreen but half the time I get a defective bottle where the pump won’t dispense anything :/ be prepared that you might have to do a few Amazon Replacement returns,7/14/2024,3,Yes,0
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Shelly,Didn’t go with my skin!,Product leaves a zinc finish which is totally ugly for dark skin! Plus I had tingling sensations barely 3mins after application and had to wash off my face. I have tried using this three different times but wash off immediately due to irritation. I wish I could get a return. Had the carton trashed cuz I was hoping it would work as per reviews😭 Still looking at the product and mourning my lost money. Any way I can return without the carton?,6/9/2024,3,Yes,0
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,pamibe,I love it! And hate the pump.,"This is the GOAT! But guess what? If the pump won't work for 10 minutes at a time, I have no use for it! Ugh. I'm going to cut it open!!",7/12/2024,3,Yes,0
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Zoé,Regular,"No me encantó, pero es efectivo para cuidar la piel, para la próxima voy a probar con tinte.",7/24/2024,3,Yes,0
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Amazon Customer,Great product - but pump doesn't work on latest shipment,"This is a great product, and I have been using it for years.  I do the ""subscribe and save"" and have it auto delivered.  My last one came in March, but I didn't run out of my other bottle until the end of May.  The pump isn't working on the new bottle and it's too late for me to return (and is the only reason I gave it 3 stars).",6/6/2024,3,Yes,0
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Classy,Oil slick,"As a sunscreen, it gets 5 stars, it does the job. I am confident I'm getting full sun protection wearing this. I also look like I dipped my face in candle wax, so I deducted stars for looking so oily at such a high price.",6/18/2024,3,Yes,0
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Diamond Walker,Not worth the price!,Pros- blends well into darker skin tonesLight non greasyFeels nice does not burn the eyesCons- a little bit comes in such a small bottleIt’s not worth the price I used mine up fast I reapply every 2 hours. You can get innis free for at least 20$ and it does the same thing,6/7/2024,3,Yes,0
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,P. J. Burton,Greasy,"This is a very greasy  looking product on your face.  I don't like to wear makeup when I'm not working, but this leaves my face so greasy and shiny that it looks terrible. Returned. Would not buy again.",6/18/2024,3,Yes,0
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Hana Tran,It pumps excessive amount. Not worth $34.67,"The cream itself is as good as Korean sun screen's, but the pump is not. It pumps excessive amount. So you waste a lot. It's not worth $34.67. I tried three Korean brands, and found two were good. The same quality, but much cheaper than this product. I preferred pump type than tube, so I tried this, but unfortunately it didn't work out.",6/1/2024,3,Yes,0
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Michelle M.,Pump doesn't work!!,"My dermatologist recommended this product.  However, for the second time the pump doesn't work. Any thoughts on how to correct this issue?",6/29/2024,3,Yes,0
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,desiree moore,Pills,"I love this and believe it to be a great sunscreen but I find that it pills. Even after experimenting and waiting an hour for my moisturizer to dry, it was not my moisturizer but the spf. The application is smooth and it glides around but then it just sits and when I try to blend it in it pills all over.",5/28/2024,3,Yes,0
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Hairbycaitlyn,It has an odor,I’m sensitive to smells and I don’t love the smell of this product. When applied over moisturizer and under makeup it tends to pill and ball up.,6/20/2024,3,Yes,0
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Wouldn’t recommend,Tinted vs Clear,"I love the Tinted, it’s smooth, silky and gives a nice glow. However, I am a healthcare professional and wear a mask 5days a week and the Tinted transfers on the mask throughout the day. I bought the Clear hoping to avoid this but I am not impressed with the formula. Again the Tinted is smooth rubs in seamlessly and easily applied but the Clear is not! The Clear leaves a white cast that dissipates 30min-45min after applying but then there is peeling! The areas that you attempt to smooth out and rub in start peeling terribly then you are left with white flakes all over the face. Super disappointing because the Tinted is perfect if it wasn’t for the transfer but now i’m left with a Clear version that just isn’t a good quality for $40 for a 1.7ml bottle. Will have to either endure the peeling and white cast or spend more money on another option. Disappointing.",7/27/2024,2,Yes,0
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Tess,Smell is unpleasant,"Consistency is ok, protection value is rated very good, goes on ok. Just have to hold my breath for a moment or two . Looking for something else that either has no smell or a pleasant one but that works well. Check out Environmental Working Group’s list of the best sunscreens (in alphabetical order):Products from the following brands meet EWG criteria:100% PureAdorable BabyAlba BotanicaAll TerrainAllureArbonneAubrey OrganicsAva Anderson NonToxicBabo BotanicalsBaby PibuBabyganicsBabyhamptonBabytime! by EpisencialBadgerBare Belly OrganicsBeautycounterBelliBelly Buttons & BabiesBeyond CoastalBiosolisBlock Island OrganicsBlue LizardBull FrogBurnOutBurt’s BeesButterbeanCalifornia BabyCalifornia NaturelCeladon RoadConsonant SkincareCOOLACoral SafeCoTZCyberDERMderma eDHCDr. MercolaEarth’s BestElemental HerbsEltaMDGoddess GardenGrahams Natural AlternativesHeadHunterJan MariniJason Natural CosmeticsJersey Shore SunJOHN MASTERS ORGANICSJuice BeautyJust Skin FoodKINeSYSLa Roche-PosayLavanilaLemongrass SpaLoving NaturalsLuzern LaboratoriesMD MomsMD SkincareMDSolarSciencesMelvitaMustelaMyChelleNaked TurtleNature’s GateNIA24Nine NaturalsNurture My BodyPoofy OrganicsRadical SkincareRaw Elements USARevaleSkinRocky Mountain SunscreenSafe HarborSensitive Skin ClinicSeventh GenerationSkinCeuticalsSolar Protection FormulaSolbarStar NaturalsSubstanceSun BumSunologySuntegrity SkincaresunumbraSweetsation TherapyThe Honest CompanythinkbabythinksportTropical SandsTruBabyTrue NaturalTruKidUV NaturalVanicreamYes To Cucumbers",5/30/2023,3,Yes,4
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,G,not good for very sensitive skin,"i have very sensitive skin, thought it would work but sadly not.",7/2/2024,3,Yes,0
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Tazz,Great sunscreen BUT it pills.,"I absolutely love the finish that this sunscreen leaves but unfortunately it doesn't perform well under other products, it pills. For that reason, I will not repurchase the product and the hunt continues for an excellent sunscreen for combo/oily acne prone skin.",5/30/2024,3,Yes,0
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Ray,Not worth the hype or the price,"I’m willing to splurge when something is worth it especially for my skin, this peels with so many products ( tried many different combinations) makeup, moisturizer, etc. on its own does add a nice glow however no noticeable difference to overall skin health , I’d stick to a cheaper option that’s likely just as effective, such as la roche posay or many Korean brands (innisfree) .",5/10/2024,3,Yes,0
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,T. Martin,Pump malfuntion,"For The money spent on this product, this needs to work, period. There Are several people who have the same problem with the inability to pump the product out for use. Ridiculous!!! There are videos on how to make it work but really, ill never buy this particular product again because of this!!!",10/28/2024,2,Yes,0
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,A. James,"Great first application, not so great reapplication","Hello! Brown girl here (Fenty 370). If you are looking for a sunscreen to start your day this is it, if you are looking for one you can reapply throughout the day, maybe not. Let’s start with the great! This sunscreen is very soothing, almost cooling, easy to spread, doesn’t have a strong smell, and won’t irritate even the most sensitive skin. Massage in for at least 1.5 min and then let it melt into your skin for 10-15 minutes and there will be no white cast (woohoo)! The finish is a little shiny, but not greasy at all and sits extremely well under makeup (provided that you let it sit for that 10-15min). I love it as the last step to my morning face routine.Now for the not so great, reapplication is tough. You can’t massage it in for the entire 1.5 min because the underlying layer of sunscreen will cause it to pill and roll up really bad. Since you can’t do the full massage, the reapplication will leave a slight white cast. Unless you are planning to do a fresh face wash every time, I would recommend a sunscreen stick, gel based, or water based sunscreen for reapplication. This sunscreen is also not sweat proof. You will be sweating milk.",6/9/2023,3,Yes,8
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Sandra F Wade,Pump stopped working,"Love the product. Perfect for living on the beach, but would not expect pump to fail with at least half of the product still in bottle.I apply on arrival at the beach or boat so cutting the top off isn't practical for me. Will not be buying again.",11/1/2024,2,Yes,0
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Brenda Gomez,Pump doesn’t work,"The sunscreen itself feels nice and light, but for the price I would expect the pump to work. I returned the first one I bought cause the pump didn’t work, and the replacement also didn’t work. For the price it’s not worth having defective packaging.  I have to remove the cap entirely to get the product out.",9/15/2024,2,Yes,0
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,Jihee kim,Hmm,"I bought it because the reviews were so good, but the cream keeps pilling. I don't think it's because it doesn't suit my skin since I applied it on a clean face without anything else, and it still pills. Is it just me?",4/25/2024,3,Yes,10
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,KHLin,"Sunscreen 5 star, Pump zero","The sunscreen itself is amazing. However, it takes forever to get just a tiny squeeze out from the bottle. A nightmare.",6/18/2024,3,Yes,0
"EltaMD UV Clear Face Sunscreen SPF 46, Oil Free Sunscreen with Zinc Oxide, Dermatologist Recommended Sunscreen, 1.7 oz Pump",,TWP,Pump doesn't work,"I love this sun screen, but the pump on my latest order doesn't work and my return window closed just a few days ago. This has happened before, but for $43 I'm disappointed I'm stuck with a product I can't use given the design of this product. Maybe the seller can help me and I'll change my rating.",8/31/2024,2,Yes,0
